;;;;;;Series;STANDARD SETS;;;;;;;;;;;;;;;;;;SPECIAL SETS;;;;;;;;;;;THEME SETS;;;;;;;;;;;;;MOTORS;;;;;;;;;;;;STANDARD SETS;;;;;;;;;;ACTION PACKS Series 1;;;;;;;;;ACTION PACKS Series 2;;;;;;;;
;;;;;;Set Number;7001;7021;7002;7022;7003;7023;7004;7024;7005;7025;7006;7026;7007;7027;7008;7028;7009;7010;7032;7034;;;7062;7074;;6018;;;7500;8001;8002;9015;9515;9014;9514;9016;9017;9517;9018;9518;9530;9531;11000;11010;11150;11055;11053;11057;11062;11071;11072;11170;11175;11180;7551;7501;7502;7503;7504;7505;7521;7522;7509;7510;7801;7802;7803;7804;7805;7806;7807;7808;7809;7950;7951;7952;7953;7954;7955;7956;7957;7958
;;;;;;Set Name;Set;Conv.S.;Set;Conv.S.;Set;Conv.S.;Set;Conv.S.;Set;Conv.S.;Set;Conv.S.;Set;Conv.S.;Set;Conv.S.;Set;Set;Motor.S.;Motor.S.;Electr.S.;Eltron.S.;Gears;Mecha;Electro;Flexible;Pocket;Pocket;Pocket;Clock;Clock;Army;Army;Highway;Highway;Super;Combat;Combat;Crane;Crane;Mecca;Space;Magic;No.1;E15R;P.Drive;P.Drive;P.Drive;6 Ratio;EU;EU;Steam;Hand;Power;A;No. 1;No. 2;No. 3;No. 4;No.5;Extens;Extens;No. 9;No. 10;Stellar;Star;Lunar;Cement;Breakd;Dumper;Farm;Combine;Prairie;Cosmic;Mob. R.;Moon;Contain;Bull;Tractor;Drags;Stock C;Formula
20;;;;br;"Flanged Wheel, 1 1/8"" diam.";;;;;;;;;;;;;;;;;4;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;;;;zn;"Flanged Wheel, 1 1/8"" diam.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;;;;;;;;;;;;;;;;;;
20;a;;bl;sp;"Pulley, 2"" diam. with boss";;;;;1;1;;1;;1;;1;;1;1;2;2;4;6;1;1;1;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;a;;bld;sp;"Pulley, 2"" diam. with boss";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;a;;yld;sp;"Pulley, 2"" diam. with boss";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;6;;;;;;;;;;;;;;;;;;
20;b;;;sp;"Flanged Wheel, 3/4"" diam.";;;;;;;;;;;;;;;4;4;;4;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;b;;;ir;"Flanged Wheel, 3/4"" diam.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;
20;b;;;zn;"Flanged Wheel, 3/4"" diam.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;
20;c;;bl;sp;"Pulley, 2"" diam. without boss";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;;;;br;"Pulley, 1 1/2"" diam. with boss";;;;;;;;;;;;;;;;;2;2;2;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;;;;ir;"Pulley, 1 1/2"" diam. with boss";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;2;;;;;;;;;;;;;;;;;;
21;;;bld;sp;"Pulley, 1 1/2"" diam. with boss";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;2;2;2;;2;;;;;;;;;;;;;;;;;;;
21;;;yld;sp;"Pulley, 1 1/2"" diam. with boss";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;;;;br;"Pulley, 1"" diam. with boss";;2;2;4;;4;;4;;4;1;5;;5;;5;;5;8;4;4;4;4;;2;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;;;;bm;"Pulley, 1"" diam. with boss";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;
22;;;;ir;"Pulley, 1"" diam. with boss";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;
22;;;yl;pl;"Pulley, 1"" diam., with boss";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;;;;;;;;;;;;;;
22;a;;;br;"Pulley, 1"" diam. without boss";;;2;2;;2;;2;;2;;2;;2;;2;2;4;6;2;2;2;2;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;a;;;bm;"Pulley, 1"" diam. without boss";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;
22;a;;;ir;"Pulley, 1"" diam. without boss";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;
22;a;;yl;pl;"Pulley, 1"" diam. without boss";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;4;;;;;;2;4;4;
23;;;yl;pl;"Pulley, 1/2"" diam. without boss";;;;;;;1;1;;1;;1;;1;;1;2;3;4;;1;1;1;;;;;4;4;4;;;;;1;1;2;;;12;12;4;;;;;;;;;;;;;;4;4;4;4;4;4;;;3;4;;;;;;;2;;2;;;;;;4;;;
23;a;;;br;"Pulley, 1/2"" diam. with boss";;;;;;;;;1;1;;1;;1;;1;;1;2;1;1;;2;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;1;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;
23;b;;;br;"Pulley, 1/2"" diam. without boss";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;;;;br;"Bush Wheel, 1 3/8"" diam., 8 holes ";;1;;1;;1;1;2;;2;;2;;2;;2;;2;4;1;2;2;2;;1;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;;;;bm;"Bush Wheel, 1 3/8"" diam., 8 holes ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;2;;;;;;;;;;;;;;;;;;;
24;;;;ir;"Bush Wheel, 1 3/8"" diam., 8 holes ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;
24;a;;;zn;"Wheel Disc, 1 3/8"" d., w/o boss, 8 holes";;;;;;;;;;;;;;;;;2;2;2;;;2;;;;;;;;;2;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;a;;;bm;"Wheel Disc, 1 3/8"" d., w/o boss, 8 holes";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;
24;a;;;ir;"Wheel Disc, 1 3/8"" d., w/o boss, 8 holes";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;
24;b;;;br;"Bush Wheel, 1 3/8"" diam., 6 holes ";;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;b;;;bm;"Bush Wheel, 1 3/8"" diam., 6 holes ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;1;;;;;;;;;;;;;;;;;;;;
24;b;;;ir;"Bush Wheel, 1 3/8"" diam., 6 holes ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;
24;c;;;zn;"Wheel Disc, 1 3/8"" d., w/o boss, 6 holes";;;;;;;;;;;2;2;;2;;2;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;c;;;bm;"Wheel Disc, 1 3/8"" d., w/o boss, 6 holes";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;
24;c;;;ir;"Wheel Disc, 1 3/8"" d., w/o boss, 6 holes";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;
25;;;;br;"Pinion, 3/4"" diam., 1/4"" face, 25 teeth";;;;;;;;;;;;;;;;;;;4;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;
25;a;;;br;"Pinion, 3/4"" diam., 1/2"" face, 25 teeth";;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
26;;;;br;"Pinion, 1/2"" diam., 1/4"" face, 19 teeth";;;;;;;;;;;1;1;;1;1;2;1;3;8;;;;;2;3;;;;;;4;9;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;3;;;;;;;;;;;;;;;;;;;
26;;;yl;pl;"Pinion, 1/2"" diam., 1/4"" face, 19 teeth";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;1;;2;1;1;;8;;;;;;;;;;;;;;;;;;
26;a;;;br;"Pinion, 1/2"" diam., 1/2"" face, 19 teeth";;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
26;b;;;br;"Pinion, 1/2"" diam., 3/4"" face, 19 teeth";;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
26;c;;;br;"Pinion, 7/16"" diam., 1/4"" face, 15 teeth";;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;2;;;;;;;;1;1;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
27;;;;br;"Gear Wheel, 1 1/4"" diam., 50 teeth";;;;;;;;;;;;;;;;;;;4;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;
27;a;;;br;"Gear Wheel, 1 1/2"" diam., 57 teeth";;;;;;;;;;;1;1;;1;;1;1;2;6;;;;;1;1;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;2;;;;;;;;;;;;;;;;;;;
27;a;;yl;pl;"Gear Wheel, 1 1/2"" diam., 57 teeth";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;1;1;;1;1;;;6;;;;;;;;;;;;;;;;;;
27;b;;bk;sp;"Gear Wheel, 3 1/2"" diam., 133 teeth";;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;b;;yld;sp;"Gear Wheel, 3 1/2"" diam., 133 teeth";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
27;c;;bk;sp;"Gear Wheel, 2 1/2"" diam., 95 teeth";;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;3;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;c;;yld;sp;"Gear Wheel, 2 1/2"" diam., 95 teeth";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;
27;c;;yl;pl;"Gear Wheel, 2 1/2"" diam., 95 teeth";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;
27;d;;;br;"Gear Wheel, 1 5/8"" diam., 60 teeth";;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;2;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;d;;yl;pl;"Gear Wheel, 1 5/8"" diam., 60 teeth";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
27;f;;bk;pl;"Universal Gear Wheel, 1"" diam., 14 teeth";;;;;;;2;2;;2;;2;;2;;2;;2;2;;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;f;;wt;pl;"Universal Gear Wheel, 1"" diam., 14 teeth";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;;2;;;;;;;;;;;;;;;;;;;
27;f;;yl;pl;"Universal Gear Wheel, 1"" diam., 14 teeth";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;2;;;;;;2;;;;;;;;;;;;;;;;;;
28;;;;br;"Contrate wheel, 1 1/2"" diam., 50 teeth";;;;;;;;;;;;;;;;;1;1;2;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;;;;;;;;;;;;;;;;;;;
28;;;yl;pl;"Contrate Wheel, 1 1/2"" diam., 50 teeth";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;
29;;;;br;"Contrate wheel, 3/4"" diam., 25 teeth";;;;;;;;;;;;;;;;;1;1;2;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;
30;;;;br;"Bevel Gear, 7/8"" diam., 26 teeth";;;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;
30;a;;;br;"Bevel Gear, 1/2"" diam., 16 teeth";;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
30;c;;;br;"Bevel Gear, 1 1/2"" diam., 48 teeth";;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
31;;;;br;"Gear Wheel, 1"" d., 1/4"" face, 38 teeth";;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;
32;;;;br;"Worm, 1/2"" diam.";;;;;;;;;;;;;;;1;1;1;2;2;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;1;2;2;;;;;;;;;;;;;;;;;;
34;;;;zn;Spanner for square nuts;1970 - 1972;1;1;2;;2;;2;;2;;2;;2;;2;;2;2;2;2;2;2;;1;;;1;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;a;;;zn;Spanner - Screwdriver;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;2;;;1;;2;1;;1;1;;1;2;2;
34;a;;;bm;Spanner - Screwdriver;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;a;;;ir;Spanner - Screwdriver;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;
34;b;;;zn;Box Spanner;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;b;;;bm;Box Spanner;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
34;c;;;zn;Spanner for hexagonal nuts;1973 - 1977;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;1;;;;1;;1;1;2;;2;;2;2;;2;;;2;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;1;;;1;;1;1;;1;;;
34;c;;;bm;Spanner for hexagonal nuts;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;2;;;;;;;;;;;;;;;2;2;2;;2;2;;;2;;;;;;;;;;;;;;;;;;;
34;c;;;ir;Spanner for hexagonal nuts;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;2;;;2;;;2;;;;;;;;;;;;;;;;;2;;;;;;2;1;;;;;;;;;;1;;;;;;;
35;;;bk;st;Spring Clip;;4;2;6;;6;4;10;6;16;4;20;;20;;20;;20;36;6;10;10;16;;;;;;;;2;14;;;4;4;8;;;2;2;17;;;;;;;;;;;;;;;;4;4;4;4;4;;20;36;;;;;;;;;;;;;;;;;;
36;;;;zn;Screwdriver;;1;;1;;1;;1;;1;;1;;1;;1;;1;1;1;1;1;1;;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;a;;;st;Screwdriver, longer;;;;;;;;;;;;;;;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;b;;rd;st;Screwdriver, plastic handle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;1;1;1;1;1;1;;;1;1;;;;;;;;;;;;;;;;;;
36;c;;;zn;Drift;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;a;;;zn;Nut, square;1970 - 1972;28;12;40;16;56;18;74;33;107;39;146;32;178;24;202;85;287;730;56;74;134;117;;30;10;;27;;;40;186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;b;;;zn;"Bolt, 7/32"", cheesehead, zinc plated";;24;10;34;16;50;12;62;33;95;39;134;30;164;22;186;74;260;680;50;62;94;95;;30;;;15;15;;24;136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;b;;;br;"Bolt, 7/32"", cheesehead, brass plated";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;b;;;zn;"Bolt, 7/32"", round head, zinc plated";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;;;;;;;;;;;;;;;;;;;;;;;6;12;3;22;;;;;;20;19;19;;;;;19;
37;b;;;br;"Bolt, 7/32"", round head, brass plated";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;28;63;63;;110;150;62;60;260;;;;;;;;;;;;;;;;;;;
37;b;;;ir;"Bolt, 7/32"", round head, iridescent";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;;;;;;;;;;;;;;;;;90;;;;;;680;;;;;;;7;;10;;;;30;;22;21;;
37;c;;;zn;Nut, hexagonal, zinc plated;1973 - 1977;28;12;40;16;56;18;74;33;107;39;146;32;178;24;202;85;287;730;56;74;134;117;;30;10;;27;27;;40;186;;;;;;;;;;;85;;;;;;;;;;;;;;;;;;;;;;;12;18;13;32;;;;;;30;34;32;;;;;27;
37;c;;;br;Nut, hexagonal, brass plated;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;;;;;;106;;;;;120;;;;;;;;;;;;;;;40;75;75;;162;218;92;92;287;;;;;;;;;;;;;;;;;;;
37;c;;;ir;Nut, hexagonal, iridescent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;;;;;;;;;;;;;;;;;132;;;;;;730;;;;;;;16;;31;;;;45;;38;40;;
38;;;;zn;Washer, zinc plated;;6;2;8;2;10;;10;8;18;6;24;6;30;4;34;10;44;85;10;10;56;18;;18;;;;;;19;90;;;;;;;;;;;20;;;;;;;;;;;;;;;;;;;;;;;2;2;3;12;;;;;;7;12;5;;;;;14;
38;;;;br;Washer, brass plated;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;40;;;;;;;;;;;;;;;;;20;;40;50;20;30;44;;;;;;;;;;;;;;;;;;;
38;;;;ir;Washer, iridescent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;;;;;;;;;;;;;;;;;20;;;;;;85;;;;;;;2;;1;;;;8;;9;5;;
38;d;;;zn;"Washer, 3/4"" diam.";;;;;;;2;2;;2;;2;;2;;2;;2;4;;2;2;2;;;;;;;;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;d;;;bm;"Washer, 3/4"" diam.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;;2;6;;4;2;;;;;;;;;;;;;;;;;;;
38;d;;;ir;"Washer, 3/4"" diam.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;4;;;;;;;;;;;;;;;;;;
40;;;bk;nd;Hank of Cord;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;1;2;2;;;;;;;;;;;;;;;1;1;1;1;2;2;;1;3;6;;;;;;;;;;;;;;;;;;
40;;;bl;nd;Hank of Cord;;1;;1;;1;;1;1;2;;2;;2;;2;1;3;6;1;1;1;2;;1;;;1;1;1;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;;;yl/bk;sp;Propeller Blade;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;;;bk;st;"Tension Spring, 2"" long";;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;3;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;
44;;;;zn;Bent Strip, Stepped;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;;;;zn;Double Bent Strip;;;;;;;;;;;1;1;;1;1;2;1;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;;;;bm;Double Bent Strip;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;2;3;;;;;;;;;;;;;;;;;;;
45;;;;ir;Double Bent Strip;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;
46;;;;zn;"Double Angle Strip, 2 1/2"" x 1""";;;;;;;;;;;;;;;1;1;1;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;;;bld;sp;"Double Angle Strip, 2 1/2"" x 1""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;4;;;;;;;;;;;;;;;;;;
47;;;;zn;"Double Angle Strip, 2 1/2"" x 1 1/2""";;;;;;;;;;;;;;;;;;;2;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;;;bld;sp;"Double Angle Strip, 2 1/2"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;
47;a;;;zn;"Double Angle Strip, 3"" x 1 1/2""";;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;a;;bld;sp;"Double Angle Strip, 3"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;
48;;;;zn;"Double Angle Strip, 1 1/2"" x 1/2""";;;;;;;;;2;2;;2;;2;;2;;2;4;;;;2;;;;;;;;2;;;;;;;;;;;;*;;;;;;;;;;;;;;;;;;;;;;;;;3;2;;;;;;5;;;2;;;;4;
48;;;;bm;"Double Angle Strip, 1 1/2"" x 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;;2;;;;;;;;;;;;;;;;;;;
48;;;;ir;"Double Angle Strip, 1 1/2"" x 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;4;;;;;;;;;;;2;2;1;;;2;;
